560,"[596, 0.39540254476209549386, 0.5877801623820142271, 1.0225815596271489583, 0.59578189297127432544, 0.38701421565748433406]"
561,"[597, 0.2484833550190386872, 0.79316498285170343577, 0.544117518311126085, 0.77423150640489770004, 0.4702113324688515098]"
562,"[599, 0.8645990366075978828, 0.41647167066849461765, 0.50805583091957309507, 0.63316124782729401986, 1.0526079177364878744]"
563,"[600, 0.79508549225298273444, 0.41756960641428253508, 0.32478664455887147955, 0.42093815422615026443, 0.80425252441325066383]"
564,"[602, 0.32439981033458243416, 0.53230253853747396903, 0.5200467495737727949, 0.5110467385344691111, 0.83064518879432373925]"
565,"[98908, 0.3002926484198995704, 0.17375213310944727214, 0.089781140671677930216, 0.19060203206457863119, 0.42139487925207445564]"
566,"[605, 0.7461180983293905589, 0.50534005596080375596, 0.36137162718152452033, 0.5722366380736362975, 0.34567895662312611625]"
567,"[606, 0.44910341689362658063, 0.3820140096324824684, 0.76152608783147547074, 0.47562826256238694951, 0.6778524326387290717]"
568,"[608, 0.55231868562706157283, 0.6445274833597448103, 1.256816509325368584, 0.31070063465243272715, 0.5023941541441121659]"
569,"[609, 0.55501921356335943373, 0.50485698445951644135, 0.6257277907618914197, 0.51876737142745340533, 0.5673510651821396091]"
570,"[610, 1.000784539161305109, 0.35430547806065618776, 1.2440701091062947092, 0.55560405560559285315, 0.14155897663496181843]"
571,"[611, 0.24600409404671438959, 0.41275505112649067652, 0.19741194480626393468, 0.33106094871441133637, 0.44600253678370233306]"
572,"[612, 0.2138386220915157272, 0.5222742494798009644, 0.2679565544407500217, 0.19501114294087094275, 0.54228557881811068574]"
573,"[613, 0.55332731398822284713, 0.746694369518019509, 0.52530089998885100803, 0.6340292328774470034, 0.25832017763960388903]"
574,"[615, 0.37902422135059941828, 0.53372034654229509436, 0.4929951702051759323, 0.42969193112345231198, 0.36203385552799766768]"
575,"[616, 0.4865504766334277104, 0.3888919132197584839, 0.25891957694988770286, 1.0529821345407368172, 0.77218493157631936134]"
576,"[617, 0.70420078588727098504, 0.45750228823457770268, 0.7146141044545731775, 0.34039336005963335063, 0.26649057298781362826]"
577,"[618, 0.40101825906660608798, 0.46546251890974174419, 0.29359448938330171206, 0.5869402827040906082, 0.451456497702407016]"
578,"[619, 0.46882712605089338074, 0.6540088726081297453, 0.35377754196634242346, 0.56903377392312673986, 0.48897068501071345341]"
579,"[626, 0.54551723870739316305, 0.83171917907146866863, 0.5518592718740620809, 0.6507592195421334049, 0.7269095476528553097]"
580,"[627, 0.40201131466615871445, 0.48438398235382350128, 0.58369368750760370354, 0.8531208047256432031, 0.73023130949201782626]"
581,"[628, 0.9596771716765626704, 0.76453714028287441193, 0.52701931638505241013, 0.6308177497139058001, 0.23862030634346564374]"
582,"[631, 0.2435854610972119924, 0.53762391420536469704, 0.30684171315998123132, 0.6612025744923941259, 0.537919079611054237]"
583,"[632, 0.5816960276225269232, 0.7066519801472823937, 0.59338237513566747427, 0.40140049539509734281, 0.6082628378324702775]"
584,"[633, 0.62155062930980221946, 0.65798007911936245306, 0.8053165065751714936, 0.7829831415367903429, 0.6056565704058848828]"
585,"[634, 0.31081121317386554287, 0.19486911813969880467, 0.31689755777892909602, 0.53982536166094473345, 0.45539684532792209734]"
586,"[635, 0.61803946495944622286, 0.5030610806494019778, 0.32496739111561690033, 0.55893241168140388723, 0.29408477846620535468]"
587,"[66171, 0.43925567446067970219, 0.43506893714511852729, 0.56153576098511519905, 0.572748547569059266, 0.6318714563690627259]"
588,"[637, 0.37533487545472677337, 0.24354966392869487141, 0.4250470003892313343, 0.85549646162949942257, 0.6924271253564370216]"
589,"[638, 0.29399999999999998357, 0.080000000000000001665, 0.17000000000000001221, 0.063000000000000000444, 0.20499999999999998779]"
590,"[639, 0.38396471288118462752, 0.6734134956530616219, 0.6105365978024368029, 0.3786578388487255172, 0.3968959616673614775]"
591,"[640, 0.50191990913337662363, 0.32469886593372722808, 0.43714537995363484424, 0.49879947279582886185, 0.5136017948158631529]"
592,"[636, 0.61267963776849555563, 0.21982267737501319814, 0.50738469066927331387, 0.29811691962371139622, 0.58346494710506376433]"
593,"[131714, 0.24565699218823073804, 0.45339698417973091802, 0.53544686694308065203, 0.6600360553958393957, 0.5772333839709090534]"
594,"[645, 0.5574195477089914937, 0.762338078872114052, 0.56105321069677086356, 0.44147014867818650422, 0.54013321304264412385]"
595,"[647, 0.8075738263994063711, 0.8840429660901268009, 0.2709241899144511071, 0.69320052009121203065, 0.53900446247107362086]"
596,"[648, 0.7443889994696437743, 1.0924261038684237842, 0.56412220100572339965, 0.2545862434961137198, 0.34873917459721036477]"
597,"[649, 0.53016065509012155895, 0.56186101235794813603, 0.21140660153218055438, 0.48282533834037404715, 0.42879170104744092587]"
598,"[650, 0.8457398343922797724, 0.38388873390727025755, 0.8244557945688156962, 0.416542501129292231, 0.1923481975172182894]"
599,"[131724, 0.7097688443296698494, 0.40672792132261144764, 0.9157569717772292882, 0.6758449232194079586, 0.7483728436164408021]"
600,"[653, 0.16831209387041987792, 1.0614742692621278649, 0.6101621726424575794, 0.4472003695515440489, 0.39099274599631234425]"
601,"[33421, 0.6319143866359072868, 0.65639011519492662265, 0.547599029046653556, 0.5891869389102722014, 0.71572613982144068]"
602,"[656, 0.33274929435771813206, 0.4849657962561817733, 0.26574978384096050347, 0.5313372294460793867, 0.7493522882399992353]"
603,"[98961, 0.7243191854654726251, 0.9277473526189304909, 0.63003658115413980497, 0.607099376708288207, 0.49276372456903529164]"
604,"[661, 0.5375565423170255947, 0.14132392134608463556, 1.1270170479262764437, 0.50457439047297950854, 0.57303650154352138034]"
605,"[662, 0.56690293630869828084, 0.6343129720460314668, 0.530804533902970977, 0.43544206760518492898, 0.67084880958032690835]"
606,"[663, 0.53238166338009151055, 0.42663066048941946257, 0.41749451662981587648, 0.84606426057513918487, 0.6629232085762309444]"
607,"[66198, 0.50258245515135713954, 0.51283296451993686936, 0.68714110083569235733, 0.41520367798011055432, 0.37364911283237579686]"
608,"[665, 0.7959394711753750718, 0.9019169826805019075, 0.6426050103811344904, 0.8387145130123577412, 0.6156840921206101069]"
609,"[667, 0.26461777829640061876, 0.4850511942386472397, 0.46498669024226167473, 0.48394464568621321657, 0.2259662332118273016]"
610,"[66203, 0.72852790713482898247, 0.2921442702948906036, 0.626023588729422343, 0.46021353613596167084, 0.52717995110960964297]"
611,"[33437, 0.558302084202056783, 0.6585777284038243095, 0.7136615246475311783, 0.8368998463853402395, 0.34663504628984011474]"
612,"[668, 0.7195304503056260693, 0.7736374815744895269, 0.7907061330131416816, 0.62443456286846397497, 0.5616658722203633057]"
613,"[671, 1.0014242810595655977, 0.73038367087783714524, 0.35666987620433515476, 0.46705263435195938784, 0.5625266466452346689]"
614,"[670, 0.17699999999999999067, 0.0070000000000000001457, 0.4159999999999999809, 0.23999999999999999112, 0.42599999999999998979]"
615,"[673, 0.5121091029700750437, 0.73242447120365808096, 0.61028682673621093094, 0.43602228686396984016, 0.34105971793691044008]"
616,"[674, 0.06009978044564730704, 0.5289837749240669964, 0.53251809924141094296, 0.6979427972309676455, 0.82621565808164962286]"
617,"[131739, 0.11200000000000000233, 0.055000000000000000278, 0.29499999999999998446, 0.16600000000000000866, 0.3410000000000000253]"
618,"[33435, 0.4881799466749196204, 0.49950189823686801734, 0.6505492485886657718, 0.45909318495415490862, 0.5524079529347021007]"
619,"[131749, 0.34567479043491542446, 0.23653109150517179258, 0.4450223669349678941, 0.5056304660987539616, 0.57813689844887562145]"
620,"[678, 0.74153997010136782516, 0.44031791595152501744, 0.7441473138097145284, 0.5969905386054253994, 0.76249258471958459167]"
621,"[679, 0.5239469288004280875, 0.73006767534773311647, 0.60717632434816177925, 0.66859437943231394294, 0.40188378728903010145]"
622,"[680, 0.84238905313976037207, 0.66662591640205597527, 0.7905066925546133041, 0.6499618548078497814, 0.48366462695607991427]"
623,"[685, 0.38800000000000001155, 0.060999999999999998668, 0.3430000000000000271, 0.30499999999999999334, 0.153999999999999998]"
624,"[688, 0.5258519917437149925, 0.21942368968247965507, 0.54319475981856247556, 0.36156704771819366554, 0.29454939697109151577]"
625,"[691, 0.8207661542860998698, 0.4938493499049589075, 0.45589820939010324106, 0.4986908424943838941, 0.4260082813419638773]"
626,"[692, 0.29850176896570315674, 0.5927342653955343443, 0.22630640933006984062, 0.703734017360988741, 0.337693061449322966]"
627,"[694, 0.6104366527016557302, 0.3714999527034501394, 0.7586272258930742818, 0.424198897106522309, 0.54472698388108323545]"
628,"[695, 0.49867050262050213424, 0.6304692725872193814, 0.6755906858917066308, 0.5050024379899670375, 0.63070445446070814896]"
629,"[697, 0.62439177803397331846, 0.5142525390102081226, 0.3361584901898456569, 0.5602549747689476115, 0.44668996715318405773]"
630,"[698, 0.022555518755443256057, 0.32966076040192288582, 0.055841730263884134748, 0.21654870130194376471, 0.3013286259002495959]"
631,"[700, 0.58139869635291230055, 0.6595669789659397823, 0.6666256098782962842, 0.8612539784735726046, 0.40678438288280073114]"
632,"[99005, 0.36890135006885870514, 0.28380317483445165557, 0.2538181211753719342, 0.21757419275273679436, 0.15897857053796623661]"
633,"[164540, 0.700525371037170134, 0.41346263927298548585, 0.4451883372779272839, 0.44853578233878223632, 0.63190898101267026357]"
634,"[99007, 0.84009764227879777694, 0.36746369311131976606, 0.5483494784899297826, 0.50606190229575646536, 0.5742923943529047183]"
635,"[704, 0.5177411008475217397, 0.54661446501643385525, 0.099715259249281438487, 0.41762009354922659376, 0.19166148668106486886]"
636,"[703, 0.25954759628425734755, 0.32883660651036445506, 0.45948098023537796767, 0.39403387534861209745, 0.35292690002986796453]"
637,"[706, 0.4279226221710496506, 0.48225206992907086655, 0.5866222566636030858, 0.1963441006960767848, 0.344868360436720112]"
638,"[707, 0.39706484814611182546, 0.37681994981722019103, 0.72626447270821181077, 0.7381264836288355848, 0.47775787819945942587]"
639,"[708, 0.504831885277538643, 0.73528206558976218736, 0.49099255156962925427, 0.72673225004196037786, 0.51883681700949802363]"
640,"[709, 0.59719824473847874836, 0.5296767539991248146, 0.47983008285683744802, 0.4670024331697368426, 0.58812098558445007485]"
641,"[710, 0.50955536181744757936, 0.5310032380780109648, 0.2982069960884330706, 0.61421266103203342994, 0.2429779330412471132]"
642,"[711, 0.5900867183992060526, 0.6625137957583085694, 0.45979577814437821686, 0.49192772322580768812, 0.32616668413181619182]"
643,"[66240, 0.59330311127370026773, 0.36300441826385654382, 0.41542433196969904283, 0.6141920782594791819, 0.6717786856588652044]"
644,"[714, 0.8518492423648365823, 0.3253622988820658933, 1.0296658338866139914, 0.68254720589349113875, 0.39752560132620570358]"
645,"[715, 0.53766571527779143336, 0.6615623000048397547, 0.7447592532860607796, 0.72193125844543978436, 0.6249505533881108545]"
646,"[718, 0.5344905997044126567, 0.61633593878603709713, 0.8862780888993505854, 0.9107032102538466441, 0.7462271921426202499]"
647,"[719, 0.1289371048310422688, 0.89273934098172907334, 0.4101026157016238411, 0.2535706452261368548, 0.58299670775867433426]"
648,"[720, 0.65675812039953846105, 0.46647410531409923916, 1.0438833562813759175, 0.29395450419115651714, 1.1172837315555907097]"
649,"[722, 0.53261210038038917885, 0.5662087280003190053, 0.5620184488982484753, 0.75159036311798891835, 0.55190139246936877244]"
650,"[724, 0.4615730765074846785, 0.5549230704856620509, 0.51257241266258436437, 0.8898387074703618989, 0.2931175798441220299]"
651,"[33493, 0.9177281621714872822, 0.47088726241120571115, 0.78922439340443057077, 0.7722986423195468012, 0.1048617778160678869]"
652,"[726, 0.48338735799211360702, 0.39921753805897388108, 0.557046124583976794, 0.3991458496345333841, 0.3546162652154468659]"
653,"[33495, 0.25421319747598929237, 0.4628387642307456516, 0.7471049354909545921, 0.49950073581295180615, 0.35015720876496657303]"
654,"[728, 0.2678695654258505374, 0.6699554985405151698, 0.7018504005595275372, 0.6030466303445976588, 0.6919973157497135594]"
655,"[725, 0.60606735004020269905, 0.31393273898129587433, 0.49586230130358372213, 0.49663163301787844134, 0.4397485542665588889]"
656,"[131796, 0.7526397450793398351, 0.65672950331977958264, 0.47985015945501645676, 0.4764940473230406603, 0.5098958776781096656]"
657,"[33499, 0.3392968877697495107, 0.36551348390443761508, 0.38263947873481970641, 0.5910137141052419763, 0.54915128560505562113]"
658,"[731, 0.6646173406906267294, 0.76034856252663448147, 0.5487979072343488283, 0.6820576513973551875, 0.59758716772433639224]"
659,"[733, 0.83280770379891366355, 0.8000426414240875383, 0.6983800642208763282, 0.5688511778277807308, 0.11696137425602613892]"
660,"[99030, 0.55801537096036710905, 0.3343124989769727778, 0.7152905859174054542, 0.6819625779891124305, 0.5972918401897903816]"
661,"[735, 0.6087245961398627916, 0.646934583872442956, 0.62314635778392788096, 0.70391775551276442773, 0.6631192284462601844]"
662,"[736, 0.66870886470521154936, 1.1825240522987018731, 0.111763350390073925364, 0.44315471393572682836, 0.38107133381384217938]"
663,"[737, 0.17241581054238811803, 0.6096328170995100966, 0.33347933197059168224, 1.0574067829174181747, 0.3133960187370326472]"
664,"[741, 0.7361338863082837156, 0.4231561685985357313, 0.9587175354726689274, 0.5966111311208315278, 0.8901135289549108714]"
665,"[742, 0.4269493411122230973, 0.5335527738252947858, 0.57759417960543383376, 0.42219031683899792463, 0.4922738898278814636]"
666,"[743, 0.2592010306812605814, 0.6624688510738283091, 0.11093394682151867341, 0.51658775265690226293, 0.5858868880234569089]"
667,"[745, 0.53321568092900690827, 0.67060018142215409585, 0.88576764668432263276, 0.61116024168310728793, 0.67273976713306569584]"
668,"[747, 0.39827309113325025746, 0.5655373105300646477, 0.28495617767488280053, 0.5312795701700417556, 0.28585330271786554758]"
669,"[748, 0.7818242973357590006, 0.25150996230495085743, 0.48605378853661275292, 0.46775022897927553107, 0.7094536374334064623]"
670,"[750, 0.8951965226696187991, 0.30991547231468024773, 1.022280102363945551, 0.76906617572817600434, 0.7740328821475824811]"
671,"[149, 0.44746544660503174713, 0.33787386382289273166, 0.13729909660726914742, 0.26449952269508730703, 0.3148911816004510473]"
672,"[131826, 0.5059551195356880584, 0.60089207483175375435, 0.44660011373893762906, 0.5072444794044354997, 0.54765066763565385855]"
673,"[757, 0.59854320620274374925, 0.4777914727058067393, 0.6263895570133482078, 0.46359577603980272996, 0.50325157275765595825]"
674,"[759, 0.5031104480017433565, 0.6659459312776957556, 0.33157646505212969633, 0.40899720236858759861, 0.15088767436771049812]"
675,"[760, 0.35199999999999997957, 0.00899999999999999932, 0.0070000000000000001457, 0.35099999999999997868, 0.34000000000000002442]"
676,"[761, 0.16420169796267170323, 0.30137164358880131444, 0.5447857359683398035, 0.8298449178793374643, 0.4369526737136882031]"
677,"[762, 0.2871398933596475708, 0.5657140078757456268, 0.60245337007902800375, 0.40132671686105622402, 0.435513297042955913]"
678,"[66297, 0.6619509660329170841, 0.66515003335209868995, 0.5267792576138045737, 0.56463898577902927727, 0.72146484225324394933]"
679,"[764, 0.53018634256703162333, 0.32807143310312866, 0.4355153624096377461, 0.62119601004421804775, 0.5097137461810596466]"
680,"[765, 0.3174915112122868846, 0.77897847169339647875, 0.35805877783165633826, 0.620795780237561599, 0.36736690979474940054]"
681,"[766, 0.44113426615575269032, 0.63111411131739030716, 0.4992207863346014536, 0.43028630048337318734, 0.5707761840038888605]"
682,"[152, 0.21485701189269805848, 0.06385684593209152924, 0.388066532771567772, 0.23930249815837115489, 0.27433929318827822322]"
683,"[773, 0.26100000000000000977, 0.16200000000000000511, 0.0040000000000000000833, 0.27700000000000002398, 0.24699999999999999734]"
684,"[66310, 0.3844725220105389761, 0.67110058542888269674, 0.48200399330864250407, 0.46120940125696951022, 0.5609987013960807651]"
685,"[775, 0.3033234539866147395, 0.5350583328118924912, 0.49421947892646613014, 0.39287185391853194838, 0.41276039423036921702]"
686,"[778, 0.85653196929458721173, 0.54521746621184055594, 0.8038817998958364637, 0.88585153316844527716, 0.48465907744766101122]"
687,"[779, 1.0064396254406344967, 0.54853447394411814083, 0.55511274547831983327, 0.6381052684437679177, 0.63128616718839544817]"
688,"[780, 0.8733871704025553964, 0.8752976860169598389, 0.35002135324885850563, 0.64720009619163272244, 0.29443497485684415896]"
689,"[781, 0.5542980092057857784, 0.7474869250433107292, 0.622415760026304282, 0.7459437033565456029, 0.576595420241316938]"
690,"[782, 0.3236324195530208078, 0.80674972533602132594, 0.37187273185644273532, 0.8307617535173360335, 0.45010611331348054356]"
691,"[783, 0.5742982946008413956, 0.7096755092692292629, 0.7378727905805197238, 0.72324455631151030147, -0.058456538482363357]"
692,"[784, 0.6714460754784379965, 0.33532643989139032247, 0.42266953477693381308, 0.26562707171002817547, 0.70027311289220845933]"
693,"[785, 0.46066479859359660864, 0.54398674767892211154, 0.70538522369409533514, 0.5343928264496478136, 0.8075789228276946767]"
694,"[786, 0.56703902406843736494, 0.85717813339066346764, 0.33368633189786634568, 0.522236815291716102, 0.44404820338771607463]"
695,"[66320, 0.43375420651562987724, 0.5707234869872879445, 0.47655811980416218135, 0.7300658949828593966, 0.67974070939355307183]"
696,"[788, 0.5763874685667443917, 0.68384139169941754715, -0.022697723812567910496, 0.7923379459603907438, 0.41750014956105933482]"
697,"[99087, 0.01799999999999999864, 0.134000000000000008, 0.3160000000000000031, 0.211999999999999994, 0.0]"
698,"[33558, 0.49022265240867582962, 0.48218945772091919072, 0.6533076658880580437, 0.58929411329084594644, 0.2767328627021737381]"
699,"[791, 0.32300000000000000933, 0.15199999999999999623, 0.30099999999999998979, 0.25200000000000000178, 0.2909999999999999809]"
700,"[790, 0.15691263585706912678, 0.42433703546108683191, 0.19384042706862350902, 0.3300353093093048399, 0.3382074244309599063]"
701,"[795, 0.4171689779857267247, 0.6429321166869057686, 0.4596608958609957657, 0.49915686447512745734, 0.67067928905247858884]"
702,"[33564, 0.68738791469369419995, 0.70570039231299513255, 0.5493432876741980032, 0.9074474947976614666, 0.58240244348820143584]"
703,"[798, 0.6546302211133978145, 0.67777042484974396987, 0.36616849943912914298, 0.67529526086024037443, 0.23362138907097544871]"
704,"[799, 0.43740227681757764476, 0.32439695114754215805, 0.45225475381711070037, 0.41558094885331810792, 1.103130814691822646]"
705,"[800, 0.7608226858789050694, 0.73301547301762883023, 0.6587110687838218488, 0.6325566382714124242, 0.626803342975605245]"
706,"[801, 0.610355247414098604, 0.27035679142470959632, 0.6341897471796379888, 0.55709882758849308315, 0.6854593098948003042]"
707,"[802, 0.86238535984713148106, 0.89075837814619131076, 0.3749456851283596442, 0.53121842866981178844, 0.10351800270514299113]"
708,"[66335, 0.53030408466322433197, 0.4120944340683703267, 0.5236811923460265255, 0.2963645535119883941, 0.37649912850656337145]"
709,"[804, 0.7309332489473071932, 0.572632426251108306, 0.43307349868012990154, 0.32891650999262140822, 0.8202949846645588548]"
710,"[805, 0.29205865174169759894, 0.85598602000034536703, 0.72556537459608295184, 0.43972033392845879426, 0.8228190904334068149]"
711,"[99106, 0.66832371550865693715, 0.105780983145921581815, 0.38826302562989451416, 0.6557713941231978265, 0.24286290756961342704]"
712,"[164647, 0.51360153191822539956, 0.27901879599831661704, 0.20367146533142424466, 0.2833342441510853683, 0.6297496636405376959]"
713,"[808, 0.31009854968328852447, 0.7547832926373665333, 0.6238609645543803116, 0.5017463072720381435, 0.65428036370818828265]"
714,"[99112, 0.51157183206747984424, 0.5423893323318505038, 0.71978993820095443513, 0.4887185503874373497, 0.5409296394363032582]"
715,"[99114, 0.97144659217914925336, 0.6008568489638520102, 0.57175404142389073297, 0.80130208873001228145, 0.51986116156216429516]"
716,"[810, 0.2985279752437447804, 0.50123733083210768297, 0.15032819064286735612, 0.60038274047735537976, 0.43023080380507719133]"
717,"[809, 0.5627952423677302775, 0.36187594895117722183, 0.4301396611060090306, 0.19834348552176422615, 0.19091331697283760346]"
718,"[99117, 0.35569107836047060865, 0.7244856605621397611, 0.53501381639960625495, 0.4086362049049374534, 0.62086976888336563215]"
719,"[813, 0.48978290445900254143, 0.2970116137315503024, 0.48093936222612711123, 0.39026908847307947444, 0.35381121058737498118]"
720,"[164655, 0.40400000000000002576, 0.41899999999999998357, 0.028000000000000000583, 0.22300000000000000377, 0.07099999999999999367]"
721,"[818, 0.51624291662766232536, 0.47111808426633322697, 0.7333708572555468431, 0.5310488212672945712, 0.57729823730823345645]"
722,"[99122, 0.20799999999999999045, 0.15499999999999999889, 0.10799999999999999878, 0.19000000000000000222, 0.12900000000000000355]"
723,"[823, 0.17899999999999999245, 0.298999999999999988, 0.05899999999999999689, 0.08999999999999999667, 0.08400000000000000522]"
724,"[824, 0.41244302061748835112, 0.60259683997764341957, 0.4290398285057009065, 0.820937485977189836, 0.53605192574253743054]"
725,"[99130, 0.658399353515120713, 0.38686951166240654727, 0.42723854365773555512, 0.69327760652530651803, 0.35671893173670838172]"
726,"[828, 0.46462821432406678973, 0.4749023402975989626, 0.6759116168641255596, 0.7280601071931551052, 0.24549898941881208876]"
727,"[829, 0.5241355008597437, 0.42715570429824819843, 0.5897503066091623522, 0.4175895882769560372, 0.5039596489566652376]"
728,"[830, 0.54875777444203739387, 0.76239125629976952226, 0.28337632763939249423, 0.5830443570314813223, 0.5054499685307088238]"
729,"[832, 0.3090853001623306168, 0.8819413203124585163, 0.72799559373227739045, 0.71182634405829024103, 0.30243605043247788125]"
730,"[833, 0.11773935767082619296, 0.46086681111607654565, 0.4848971598082585657, 0.31676637654676562933, 0.5699115333841650647]"
731,"[835, 0.6473509237302257219, 0.6556459046377777139, 0.5794929382774120627, 0.528869614526636273, 0.63005597257759912944]"
732,"[836, 0.5099083379806306724, 0.745556474198536214, 0.25851471282000983056, 0.5334543419223425099, 0.39112864181958610635]"
733,"[837, 0.56490785048910250276, 0.554157193735084224, 0.42651597284791473776, 0.797229260658655449, 0.47753533792248013573]"
734,"[838, 0.75305154029913170936, 0.78936764283088599526, 0.6051763200782786357, 0.61243542103039788936, 0.5565071498749380771]"
735,"[839, 0.49174423087746645068, 0.41023681174255729938, 0.9446060460443306131, 0.5393269624169432507, 0.21228417748342354444]"
736,"[66371, 0.51952952350562689384, 0.74913483208751483226, 0.50387464426608900354, 0.84529979049962967915, 0.61274483512595703745]"
737,"[99145, 0.48526895064714569735, 0.47559223597004617658, 0.449449540227530754, 0.61255460458243413824, 0.28040016212549730655]"
738,"[842, 0.19856454829542448298, 0.65994971027140030635, 0.24465064199497483283, 0.8037059450579682848, 0.44593585095885547126]"
739,"[840, 0.34669298850584216734, 0.52022815624500244033, 0.33750914427157109073, 0.4657259145109936678, 0.6291894397372697056]"
740,"[841, 0.5246353634803276397, 0.5800296076218318871, 0.43558060647774153454, 0.7074793071711109162, 0.5503833434654692575]"
741,"[99149, 0.5724391797359883253, 0.681076914756258767, 0.64641666899893771535, 0.70115392789451531805, 0.5168912058042674873]"
742,"[33615, 0.64499181691623795945, 0.59163639549038239164, 0.75254601740065336506, 0.63625378204019835684, 0.4360537851237085792]"
743,"[848, 0.3084527259773741436, 0.62465798590726029523, 0.34591640159349623939, 0.37751481011453278262, 0.22851507851395727586]"
744,"[849, 0.4190636861111844946, 0.1323471390035588199, 0.25059372308897523565, 1.1090195389870229563, 0.75525842395995540057]"
745,"[131920, 0.5078704292147147666, 0.75895906824427320804, 0.5134326987190691585, 0.64282478676804676786, 0.8072061111131821028]"
746,"[851, 0.40727022192762994112, 0.65424153523892872346, 0.2993439790703861127, 0.4356706683717760786, 0.7455162393092181128]"
747,"[852, 0.55546063760930984197, 0.5489003465392346925, 0.5281590029024541175, 0.496129938164724167, 0.52005844140512644]"
748,"[858, 0.8469471453050615159, -0.09374389960854517012, 1.3227798568742687033, 0.7277723127986714898, 0.93494268323611231364]"
749,"[861, 0.61414396859903401976, 0.589941223932684058, 0.6166555439244735331, 0.80077429968771342457, 0.8995101197727876274]"
750,"[131934, 0.048768169533681374985, 0.0010562282387607769692, 0.2635653631593143064, 0.18527067867421333599, 0.23179593235760050205]"
751,"[33629, 0.27468597971521044174, 0.38933735712907878407, 0.42391263315235185204, 0.273511726474569842, 0.61136529584882970195]"
752,"[866, 0.7437222495599406748, 0.5347881546115310617, 0.61243146166679939945, 0.72727803750647860345, 1.0088264535697880634]"
753,"[867, 0.27602296982930997235, 0.3989430365627786261, 0.3509392256632935607, 0.19665834689710501717, 0.43006978830217988278]"
754,"[164707, 0.7020296915806244197, 0.46486539109512083328, 0.28287092826348709577, 0.5880302604945266736, 0.4550707996280911425]"
755,"[869, 0.47024821148419810823, 0.38492248171415713488, 0.52606455077235417294, 0.36781879406075825204, 0.61320811552798818556]"
756,"[870, 0.084995196654811260794, 0.27789447707446803584, 0.20343286932836513336, 0.26270316292196387305, 0.1307918043847221477]"
757,"[33639, 0.41624090080273564365, 0.62858626533529464024, 0.39844747008514127442, 0.37331222419741315785, 0.6045372269054078995]"
758,"[875, 0.4752728617993045603, 0.51161441665942965906, 0.7179477800154056997, 0.40656919658663059525, 0.527132772759641544]"
759,"[33644, 0.31860143166200940678, 0.49982448467627795856, 0.35358940003570154645, 0.4060097821223857799, 0.27324767271334754083]"
760,"[876, 0.81904483973241844045, 0.73665504711835369604, 0.88241758011020734987, 0.47750758864950048138, 0.74652869890025110223]"
761,"[33646, 0.38761090481101939453, 0.7215813372919103658, 0.7265539195108753205, 0.73583132709036783034, 0.43297098432821200714]"
762,"[879, 0.32323973093626539774, 0.6899755607320038705, 0.3324025391450535005, 0.82385392769390931, 0.45088386512990954896]"
763,"[880, 0.3388999459602011501, 0.37234946086502048997, 0.4520124470384140782, 0.5930538734757028969, 0.40643805308532481897]"
764,"[881, 0.33651887937244059942, 0.54678764191796185625, 0.22500220733881766088, 0.41908670898420282916, 0.3938100862417021839]"
765,"[882, 0.24599999999999999645, 0.16700000000000000955, 0.34000000000000002442, 0.32900000000000001465, 0.134000000000000008]"
766,"[33649, 0.62158995594204392046, 0.5383865476370124134, 0.90019292575683715444, 0.84779841982484462206, 0.87549328970550930815]"
767,"[885, 0.51802282620341519846, 0.41950445195872451866, 0.36201587431163170943, 0.30784336168377023478, 0.50009495475375380336]"
768,"[886, 0.6957794873866067372, 0.28443516767945591537, 0.47000031684763157651, 0.3822939460602113283, 0.43500474854384837864]"
769,"[99191, 0.7334333387565600296, 0.55794047166339349607, 0.43051788281085556027, 0.4549546328497676322, 0.6955086691971762694]"
770,"[888, 0.4449063110722845627, 0.64218004824693759294, 0.2851619444420474011, 0.16176122899923074986, 0.18537051847632736777]"
771,"[889, 0.11400000000000000411, 0.11100000000000000144, 0.057000000000000002054, 0.15800000000000000155, 0.092999999999999999334]"
772,"[891, 0.63570601179439940794, 0.92399760406361904183, 0.44911850268892376732, 0.6040444048377120738, 0.653012410942990426]"
773,"[892, 0.52406049190663158446, 0.69088986227092402974, 0.87870921171047761263, 0.51418389013051317286, 0.44232534374763045137]"
774,"[33660, 0.812056763629056802, 0.63977537427782628197, 0.74838451603112545, 0.6816576953398640318, 0.5582784492781180391]"
775,"[893, 0.85915704086919735086, 0.42026133789388122036, 0.8833076090837194184, 0.5041348261030275489, 0.69214918170222098644]"
776,"[66427, 0.31500000000000000222, 0.22400000000000000466, 0.067000000000000004, 0.12800000000000000266, 0.17999999999999999334]"
777,"[896, 0.3444443244941348897, 0.3658853446836904667, 0.3664007448824238942, 0.32442569851726793138, 0.53533943653354493437]"
778,"[897, 0.3656840152134509604, 0.63961152406151320423, 0.8360685981538264976, 0.42133983416768027068, 0.72591161786096848835]"
779,"[898, 0.49057647308504118087, 0.8776521073721946861, 0.7043456053013976124, 0.8312182174687087535, 0.85828924215222051263]"
780,"[899, 1.0345992899273779192, 0.8390553169813792118, 0.3611857517709492925, 0.678099465787593617, 0.72015273010377955985]"
781,"[900, 0.62488254777542436334, 0.6073435946933382178, 0.42293251876593657796, 0.62149334861785706903, 0.7258515233492934563]"
